ean,descricao_normalizada,PROD,PROD_X,TIPO,MARCA,MARCA_X,EMBAL,PESO
7896084700010,ARROZ PARBOILIZADO POLIDO TIPO 1 KIARROZ PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1,KIARROZ,,PACOTE,5KG
7897586400019,ARROZ PARBOILIZADO POLIDO TIPO 1 KIKA PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1,KIKA,,PACOTE,5KG
7897532000096,ARROZ PARBOILIZADO POLIDO TIPO 1 KOMETUDO PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1,KOMETUDO,,PACOTE,5KG
7897080032501,ARROZ PARBOILIZADO POLIDO TIPO 1 LEDUAN PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1,LEDUAN,,PACOTE,5KG
7896368600036,ARROZ PARBOILIZADO POLIDO TIPO 1 MAE LUZIA PACOTE 1000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1,MAE LUZIA,,PACOTE,1KG
7896368005022,ARROZ PARBOILIZADO POLIDO TIPO 1 MAE LUZIA PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1,MAE LUZIA,,PACOTE,5KG
7898191894699,ARROZ PARBOILIZADO POLIDO TIPO 1 MAINA PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, MAINA ,,PACOTE,5KG
7896415400534,ARROZ PARBOILIZADO POLIDO TIPO 1 MANA PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, MANA ,,PACOTE,5KG
7896415400091,ARROZ PARBOILIZADO POLIDO TIPO 1 MATEUS PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, MATEUS ,,PACOTE,5KG
67896401100556,ARROZ PARBOILIZADO POLIDO TIPO 1 MAXIMO FARDO 6 X 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, MAXIMO ,,FARDO,5KG
7896401100547,ARROZ PARBOILIZADO POLIDO TIPO 1 MAXIMO PACOTE 1000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, MAXIMO ,,PACOTE,1KG
7896401100554,ARROZ PARBOILIZADO POLIDO TIPO 1 MAXIMO PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, MAXIMO ,,PACOTE,5KG
612070000080,ARROZ PARBOILIZADO POLIDO TIPO 1 MEDIANEIRA PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, MEDIANEIRA ,,PACOTE,5KG
7896800400149,ARROZ PARBOILIZADO POLIDO TIPO 1 MEEIRO PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, MEEIRO ,,PACOTE,5KG
7897921200083,ARROZ PARBOILIZADO POLIDO TIPO 1 MESA PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, MESA ,,PACOTE,5KG
7898042750013,ARROZ PARBOILIZADO POLIDO TIPO 1 MILANEZ PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, MILANEZ ,,PACOTE,5KG
7897140100119,ARROZ PARBOILIZADO POLIDO TIPO 1 MILANI PACOTE 2000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, MILANI ,,PACOTE,2KG
7897140100096,ARROZ PARBOILIZADO POLIDO TIPO 1 MILANI PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, MILANI ,,PACOTE,5KG
7891527054385,ARROZ PARBOILIZADO POLIDO TIPO 1 MINDA PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, MINDA ,,PACOTE,5KG
7898930206158,ARROZ PARBOILIZADO POLIDO TIPO 1 MIRARROZ PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, MIRARROZ ,,PACOTE,5KG
17896079441253,ARROZ PARBOILIZADO POLIDO TIPO 1 NAMORADO FARDO 6 X 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1,NAMORADO,,FARDO,5KG
7896079441119,ARROZ PARBOILIZADO POLIDO TIPO 1 NAMORADO PACOTE 1000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1,NAMORADO,,PACOTE,1KG
7896079441157,ARROZ PARBOILIZADO POLIDO TIPO 1 NAMORADO PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1,NAMORADO,,PACOTE,5KG
7898000610106,ARROZ PARBOILIZADO POLIDO TIPO 1 NO PRATO PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, NO PRATO ,,PACOTE,5KG
7899467400026,ARROZ PARBOILIZADO POLIDO TIPO 1 NUTRIARROZ PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, NUTRIARROZ ,,PACOTE,5KG
7897980300014,ARROZ PARBOILIZADO POLIDO TIPO 1 NUTRIPAR PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, NUTRIPAR ,,PACOTE,5KG
7896224000130,ARROZ PARBOILIZADO POLIDO TIPO 1 OURINHOS PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, OURINHOS ,,PACOTE,5KG
7896368300028,ARROZ PARBOILIZADO POLIDO TIPO 1 OURO BRANCO PACOTE 5000 GRAMAS,ARROZ,BRANCO,TIPO 1, OURO BRANCO ,,PACOTE,5KG
7898397600032,ARROZ PARBOILIZADO POLIDO TIPO 1 OURO FINO PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, OURO FINO ,,PACOTE,5KG
7897351150064,ARROZ PARBOILIZADO POLIDO TIPO 1 PANELA DE FERRO PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, PANELA DE FERRO ,,PACOTE,5KG
7897172500208,ARROZ PARBOILIZADO POLIDO TIPO 1 PANELACO PACOTE 1000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, PANELACO ,,PACOTE,1KG
7897172500192,ARROZ PARBOILIZADO POLIDO TIPO 1 PANELACO PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, PANELACO ,,PACOTE,5KG
7896070800083,ARROZ PARBOILIZADO POLIDO TIPO 1 PANTERA PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, PANTERA ,,PACOTE,5KG
7897820300990,ARROZ PARBOILIZADO POLIDO TIPO 1 PARAISO PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, PARAISO ,,PACOTE,5KG
7896086419835,ARROZ PARBOILIZADO POLIDO TIPO 1 PATEKO PACOTE 1000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1,PATEKO,,PACOTE,1KG
7896086419828,ARROZ PARBOILIZADO POLIDO TIPO 1 PATEKO PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1,PATEKO,,PACOTE,5KG
7896866800112,ARROZ PARBOILIZADO POLIDO TIPO 1 PATINI PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, PATINI ,,PACOTE,5KG
7896864400116,ARROZ PARBOILIZADO POLIDO TIPO 1 PICININ PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1,PICININ,,PACOTE,5KG
7896356800387,ARROZ PARBOILIZADO POLIDO TIPO 1 PILECCO NOBRE PACOTE 1000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, PILECCO NOBRE ,,PACOTE,1KG
7896356800370,ARROZ PARBOILIZADO POLIDO TIPO 1 PILECCO NOBRE PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, PILECCO NOBRE ,,PACOTE,5KG
7896362700664,ARROZ PARBOILIZADO POLIDO TIPO 1 PONTAROLLO PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, PONTAROLLO ,,PACOTE,5KG
7898212852332,ARROZ PARBOILIZADO POLIDO TIPO 1 PRATO DO SUL PACOTE 1000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, PRATO DO SUL ,,PACOTE,1KG
7896290300349,ARROZ PARBOILIZADO POLIDO TIPO 1 PRATO FINO FARDO 6 X 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1,PRATO FINO,,FARDO,5KG
7896290300295,ARROZ PARBOILIZADO POLIDO TIPO 1 PRATO FINO PACOTE 1000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1,PRATO FINO,,PACOTE,1KG
7896290300318,ARROZ PARBOILIZADO POLIDO TIPO 1 PRATO FINO PACOTE 2000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1,PRATO FINO,,PACOTE,2KG
7896290300332,ARROZ PARBOILIZADO POLIDO TIPO 1 PRATO FINO PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1,PRATO FINO,,PACOTE,5KG
17896290300339,ARROZ PARBOILIZADO POLIDO TIPO 1 PRATO FINO PACOTE FARDO 6 X 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1,PRATO FINO,,FARDO,5KG
7896509777528,ARROZ PARBOILIZADO POLIDO TIPO 1 PREFERENCIA PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, PREFERENCIA ,,PACOTE,5KG
7891080104152,ARROZ PARBOILIZADO POLIDO TIPO 1 PRIMOR PACOTE 1000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, PRIMOR ,,PACOTE,1KG
7891080104169,ARROZ PARBOILIZADO POLIDO TIPO 1 PRIMOR PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, PRIMOR ,,PACOTE,5KG
17891080104166,ARROZ PARBOILIZADO POLIDO TIPO 1 PRIMOR PACOTE FARDO 6 X 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, PRIMOR ,,PACOTE,5KG
7898101260095,ARROZ PARBOILIZADO POLIDO TIPO 1 PRIMUS PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, PRIMUS ,,PACOTE,5KG
7896015223519,ARROZ PARBOILIZADO POLIDO TIPO 1 PRINCESA GOLD PACOTE 1000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, PRINCESA GOLD ,PRINCESA GOLD,PACOTE,1KG
7896015223113,ARROZ PARBOILIZADO POLIDO TIPO 1 PRINCESA PACOTE 1000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, PRINCESA ,,PACOTE,1KG
7896015223151,ARROZ PARBOILIZADO POLIDO TIPO 1 PRINCESA PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, PRINCESA ,,PACOTE,5KG
7893500027058,ARROZ PARBOILIZADO POLIDO TIPO 1 PUPPY PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, PUPPY ,,PACOTE,5KG
7895000318605,ARROZ PARBOILIZADO POLIDO TIPO 1 QUALITA PACOTE 1000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, QUALITA ,,PACOTE,1KG
7895000318599,ARROZ PARBOILIZADO POLIDO TIPO 1 QUALITA PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, QUALITA ,,PACOTE,5KG
7896546110012,ARROZ PARBOILIZADO POLIDO TIPO 1 RAMPINELLI PACOTE 1000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, RAMPINELLI ,,PACOTE,1KG
7896546113327,ARROZ PARBOILIZADO POLIDO TIPO 1 RAMPINELLI PACOTE 2000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, RAMPINELLI ,,PACOTE,2KG
7896546110050,ARROZ PARBOILIZADO POLIDO TIPO 1 RAMPINELLI PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, RAMPINELLI ,,PACOTE,5KG
7896276013010,ARROZ PARBOILIZADO POLIDO TIPO 1 RAROZ PACOTE 1000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, RAROZ ,,PACOTE,1KG
7896276013027,ARROZ PARBOILIZADO POLIDO TIPO 1 RAROZ PACOTE 2000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, RAROZ ,,PACOTE,2KG
7896276013058,ARROZ PARBOILIZADO POLIDO TIPO 1 RAROZ PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, RAROZ ,,PACOTE,5KG
7896504200502,ARROZ PARBOILIZADO POLIDO TIPO 1 REAL GOURMET PACOTE 1000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, REAL GOURMET ,REAL GOURMET,PACOTE,1KG
7896504200496,ARROZ PARBOILIZADO POLIDO TIPO 1 REAL GOURMET PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, REAL GOURMET ,REAL GOURMET,PACOTE,5KG
7898911195020,ARROZ PARBOILIZADO POLIDO TIPO 1 REALENGO PACOTE 1000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, REALENGO ,,PACOTE,1KG
7898911195013,ARROZ PARBOILIZADO POLIDO TIPO 1 REALENGO PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, REALENGO ,,PACOTE,5KG
7898902428441,ARROZ PARBOILIZADO POLIDO TIPO 1 RECORD PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, RECORD ,,PACOTE,5KG
7896754600329,ARROZ PARBOILIZADO POLIDO TIPO 1 REI ARTHUR PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, REI ARTHUR ,,PACOTE,5KG
7897165800032,ARROZ PARBOILIZADO POLIDO TIPO 1 REI DO PRATO PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, REI DO PRATO ,,PACOTE,5KG
7898105460095,ARROZ PARBOILIZADO POLIDO TIPO 1 REI DO SUL PACOTE 1000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, REI DO SUL ,,PACOTE,1KG
7898105460088,ARROZ PARBOILIZADO POLIDO TIPO 1 REI DO SUL PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, REI DO SUL ,,PACOTE,5KG
7896368905025,ARROZ PARBOILIZADO POLIDO TIPO 1 RINCAO PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, RINCAO ,,PACOTE,5KG
27896046400204,ARROZ PARBOILIZADO POLIDO TIPO 1 ROSALITO FARDO 10 X 1000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1,ROSALITO,,FARDO,1KG
17896046400191,ARROZ PARBOILIZADO POLIDO TIPO 1 ROSALITO FARDO 6 X 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1,ROSALITO,,FARDO,5KG
7896046400200,ARROZ PARBOILIZADO POLIDO TIPO 1 ROSALITO PACOTE 1000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1,ROSALITO,,PACOTE,1KG
7896046400194,ARROZ PARBOILIZADO POLIDO TIPO 1 ROSALITO PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1,ROSALITO,,PACOTE,5KG
7898000611318,ARROZ PARBOILIZADO POLIDO TIPO 1 ROSINA PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, ROSINA ,,PACOTE,5KG
7896584301304,ARROZ PARBOILIZADO POLIDO TIPO 1 SABOROSO PACOTE 1000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1,SABOROSO,,PACOTE,1KG
7896584301328,ARROZ PARBOILIZADO POLIDO TIPO 1 SABOROSO PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1,SABOROSO,,PACOTE,5KG
7896700700080,ARROZ PARBOILIZADO POLIDO TIPO 1 SAFRA SUL PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, SAFRA SUL ,,PACOTE,5KG
7896336500146,ARROZ PARBOILIZADO POLIDO TIPO 1 SAO PEDRO PACOTE 2000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, SAO PEDRO ,,PACOTE,2KG
7896336500139,ARROZ PARBOILIZADO POLIDO TIPO 1 SAO PEDRO PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, SAO PEDRO ,,PACOTE,5KG
7896475000019,ARROZ PARBOILIZADO POLIDO TIPO 1 SAO ROQUE PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, SAO ROQUE ,,PACOTE,5KG
7896412220012,ARROZ PARBOILIZADO POLIDO TIPO 1 SAPIRANGA PACOTE 1000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, SAPIRANGA ,,PACOTE,1KG
7896412220050,ARROZ PARBOILIZADO POLIDO TIPO 1 SAPIRANGA PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, SAPIRANGA ,,PACOTE,5KG
7897511900041,ARROZ PARBOILIZADO POLIDO TIPO 1 SCUDELER PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, SCUDELER ,,PACOTE,5KG
7896009867293,ARROZ PARBOILIZADO POLIDO TIPO 1 SEPE PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, SEPE ,,PACOTE,5KG
7896099100188,ARROZ PARBOILIZADO POLIDO TIPO 1 SIL-BOM PACOTE 1000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, SIL-BOM ,,PACOTE,1KG
7896099100140,ARROZ PARBOILIZADO POLIDO TIPO 1 SIL-BOM PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, SIL-BOM ,,PACOTE,5KG
7896732400088,ARROZ PARBOILIZADO POLIDO TIPO 1 SOBRADINHO PACOTE 2000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, SOBRADINHO ,,PACOTE,2KG
7896732400071,ARROZ PARBOILIZADO POLIDO TIPO 1 SOBRADINHO PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, SOBRADINHO ,,PACOTE,5KG
7896062699855,ARROZ PARBOILIZADO POLIDO TIPO 1 SOLITO PACOTE 1000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, SOLITO ,,PACOTE,1KG
7896062699893,ARROZ PARBOILIZADO POLIDO TIPO 1 SOLITO PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, SOLITO ,,PACOTE,5KG
17896062699852,ARROZ PARBOILIZADO POLIDO TIPO 1 SOLITO PACOTE FARDO 30 X 1000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, SOLITO ,,FARDO,1KG
17896062699890,ARROZ PARBOILIZADO POLIDO TIPO 1 SOLITO PACOTE FARDO 6 X 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, SOLITO ,,FARDO,5KG
7898105460057,ARROZ PARBOILIZADO POLIDO TIPO 1 SOLTINHO MIX PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, SOLTINHO MIX ,MIX,PACOTE,5KG
7896675600088,ARROZ PARBOILIZADO POLIDO TIPO 1 SOLTINHO PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, SOLTINHO ,,PACOTE,5KG
7896910000116,ARROZ PARBOILIZADO POLIDO TIPO 1 STAACK PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, STAACK ,,PACOTE,5KG
7896012300312,ARROZ PARBOILIZADO POLIDO TIPO 1 SUPER GARIBALDO PACOTE 1000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, SUPER GARIBALDO ,,PACOTE,1KG
7896012300350,ARROZ PARBOILIZADO POLIDO TIPO 1 SUPER GARIBALDO PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, SUPER GARIBALDO ,,PACOTE,5KG
7898944991057,ARROZ PARBOILIZADO POLIDO TIPO 1 TIO ALEMAO PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, TIO ALEMAO ,,PACOTE,5KG
7893500018476,ARROZ PARBOILIZADO POLIDO TIPO 1 TIO JOAO BOIL IN BAG PACOTE 1000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1,TIO JOAO,BOIL IN BAG,PACOTE,1KG
7893500018568,ARROZ PARBOILIZADO POLIDO TIPO 1 TIO JOAO FARDO 10 X 1000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1,TIO JOAO,,FARDO,1KG
7893500018469,ARROZ PARBOILIZADO POLIDO TIPO 1 TIO JOAO PACOTE 1000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1,TIO JOAO,,PACOTE,1KG
7893500089070,ARROZ PARBOILIZADO POLIDO TIPO 1 TIO JOAO PACOTE 2000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1,TIO JOAO,,PACOTE,2KG
7893500018452,ARROZ PARBOILIZADO POLIDO TIPO 1 TIO JOAO PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1,TIO JOAO,,PACOTE,5KG
7893500020615,ARROZ PARBOILIZADO POLIDO TIPO 1 TIO MINGOTE PACOTE 1000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, TIO MINGOTE ,,PACOTE,1KG
7896368000218,ARROZ PARBOILIZADO POLIDO TIPO 1 TIO ROMAO PACOTE 1000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, TIO ROMAO ,,PACOTE,1KG
7896368000225,ARROZ PARBOILIZADO POLIDO TIPO 1 TIO ROMAO PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, TIO ROMAO ,,PACOTE,5KG
7898314960065,ARROZ PARBOILIZADO POLIDO TIPO 1 TUCHAPS PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, TUCHAPS ,,PACOTE,5KG
7896029002070,ARROZ PARBOILIZADO POLIDO TIPO 1 UNCLE BENS CONVERTED PACOTE 1000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, UNCLE BENS ,,PACOTE,1KG
7896029002056,ARROZ PARBOILIZADO POLIDO TIPO 1 UNCLE BENS CONVERTED PACOTE 2000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, UNCLE BENS ,,PACOTE,2KG
7896029002063,ARROZ PARBOILIZADO POLIDO TIPO 1 UNCLE BENS CONVERTED PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, UNCLE BENS ,,PACOTE,5KG
7896038306480,ARROZ PARBOILIZADO POLIDO TIPO 1 URBANO BOIL IN BAG PACOTE 1000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1,URBANO,BOIL IN BAG,PACOTE,1KG
7896038306053,ARROZ PARBOILIZADO POLIDO TIPO 1 URBANO PACOTE 1000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1,URBANO,,PACOTE,1KG
7896038306039,ARROZ PARBOILIZADO POLIDO TIPO 1 URBANO PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1,URBANO,,PACOTE,5KG
7896038398058,ARROZ PARBOILIZADO POLIDO TIPO 1 URBANO VITAMINADO PACOTE 1000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1,URBANO,VITAMINADO,PACOTE,1KG
7896038398034,ARROZ PARBOILIZADO POLIDO TIPO 1 URBANO VITAMINADO PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1,URBANO,VITAMINADO,PACOTE,5KG
7897674200033,ARROZ PARBOILIZADO POLIDO TIPO 1 VARSUL PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, VARSUL ,,PACOTE,5KG
7898949924104,ARROZ PARBOILIZADO POLIDO TIPO 1 VASCONCELOS PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, VASCONCELOS ,,PACOTE,5KG
7899092700010,ARROZ PARBOILIZADO POLIDO TIPO 1 VECCHIO EMPORIO PACOTE 1000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, VECCHIO EMPORIO ,,PACOTE,1KG
7896380200214,ARROZ PARBOILIZADO POLIDO TIPO 1 VILA NOVA FARDO 10 X 1000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, VILA NOVA,,FARDO,1KG
7896380200047,ARROZ PARBOILIZADO POLIDO TIPO 1 VILA NOVA FARDO 6 X 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, VILA NOVA,,FARDO,5KG
7896380200580,ARROZ PARBOILIZADO POLIDO TIPO 1 VILA NOVA PACOTE 1000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, VILA NOVA ,,PACOTE,1KG
7896380200573,ARROZ PARBOILIZADO POLIDO TIPO 1 VILA NOVA PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, VILA NOVA ,,PACOTE,5KG
7897134300334,ARROZ PARBOILIZADO POLIDO TIPO 1 VIVA MARIA PACOTE 1000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, VIVA MARIA ,,PACOTE,1KG
7897134300174,ARROZ PARBOILIZADO POLIDO TIPO 1 VIVA MARIA PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, VIVA MARIA ,,PACOTE,5KG
7897626300132,ARROZ PARBOILIZADO POLIDO TIPO 1 VO OLIMPO PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, VO OLIMPO ,,PACOTE,5KG
7896183902285,ARROZ PARBOILIZADO POLIDO TIPO 1 ZAELI PACOTE 1000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, ZAELI ,,PACOTE,1KG
7896183903077,ARROZ PARBOILIZADO POLIDO TIPO 1 ZAELI PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, ZAELI ,,PACOTE,5KG
7896312000172,ARROZ PARBOILIZADO POLIDO TIPO 1 ZORZO PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 1, ZORZO ,,PACOTE,5KG
7896012300251,ARROZ PARBOILIZADO POLIDO TIPO 2 EMOCOES PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 2, EMOCOES ,,PACOTE,5KG
7896546140057,ARROZ PARBOILIZADO POLIDO TIPO 2 FORTUNATO PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 2,FORTUNATO,,PACOTE,5KG
7896006714019,ARROZ PARBOILIZADO POLIDO TIPO 2 POP PACOTE 1000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 2, POP ,,PACOTE,1KG
7893500020653,ARROZ PARBOILIZADO POLIDO TIPO 2 TIO MINGOTE PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO 2, TIO MINGOTE ,,PACOTE,5KG
7896006726395,ARROZ PARBOILIZADO POLIDO TIPO UNICO CAMARADA PACOTE 5000 GRAMAS,ARROZ,PARBOILIZADO,TIPO UNICO,CAMARADA,,PACOTE,5KG
7896224601580,ARROZ PARBOLIZADO POLIDO TIPO 1 LEVIESTI PACOTE 5000 GRAMAS,ARROZ,PARBOLIZADO,TIPO 1,LEVIESTI,,PACOTE,5KG
7898949774013,ARROZ PRETO ALTO DO MARINS PACOTE 1000 GRAMAS,ARROZ,PRETO,,ALTO DO MARINS,,PACOTE,1KG
7896901200501,ARROZ PRETO BROTO LEGAL PACOTE 1000 GRAMAS,ARROZ,PRETO,,BROTO LEGAL,,PACOTE,1KG
7896901200730,ARROZ PRETO BROTO LEGAL PACOTE 500 GRAMAS,ARROZ,PRETO,,BROTO LEGAL,,PACOTE,500G
7896006718321,ARROZ PRETO CAMIL CAIXA 250 GRAMAS,ARROZ,PRETO,,CAMIL,,CAIXA,250G
